row_id,QuestionId,QuestionText,MC_Answer,StudentExplanation,Category,Misconception
26381,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is alsoo 1/3*2/3,True_Correct,
26382,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is equal to 1/3 times 2 1/3,True_Correct,
26383,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is equal to 1/3 x 2 1/3.,True_Correct,
26384,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is equal to 1/3x2/3,True_Correct,
26385,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is equall to 1/3 x 2 1/3,True_Correct,
26386,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is equall to 1/3x2/3.,True_Correct,
26387,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is the same as 1/3 x 2/3,True_Correct,
26388,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is the same as 1/3 * 2 1/3.,True_Correct,
26389,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is the same as 1/3 x 2 1/3,True_Correct,
26390,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is the same as 1/3x2/3,True_Correct,
26391,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 is the same as 1/3x2/3,True_Correct,
26392,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3 of a cakee is equal to 1/3 x 2 1/3.,True_Correct,
26393,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3. of = multiply. so it would be 1/3 x 2/3,True_Correct,
26394,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of 2/3. of = multiply. so it wouldd be 1/3 x 2 1/3.,True_Correct,
26395,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of a cake left over would be 2/9.,True_Correct,
26396,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 of the 2 1/3 is equal to times so 1/3 times 2/3 is the answer.,True_Correct,
26397,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"1/3 of what was left was 2 1/3, therefore 1/3x2 1/3 = 1/3.",True_Neither,
26398,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 plus 2/3 is obviously not the answer.,True_Neither,
26399,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 times 2/3 is equal to 1/3 divided by 2 1/3. the answer would be 2/9.,True_Neither,
26400,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 times 2/3 is the same as 1/3 of 2 1/3,True_Correct,
26401,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 times 2/3 is the same as 1/3 of 2/3,True_Correct,
26402,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 tumes 2/3 is 2/9.,True_Correct,
26403,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2 1/3 is 2/9. 3/9 if 3 + 1/3 = 1 and 1/9 is correct.,True_Neither,
26404,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 = 1/2 of 2 1/3.,True_Correct,
26405,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 = 2 / 9.,True_Correct,
26406,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 = 2 1/3 which is the startingg number.,True_Neither,
26407,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 = 2/3 which is the starting number,True_Neither,
26408,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 = 2/6 = 1/3. so it is b.,True_Neither,
26409,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 is 1/3 of 2 1/3,True_Correct,
26410,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 is 2/9. 2/9 x 3 + 1/3 = 1 so 2/9 is correct,True_Correct,
26411,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3 x 2/3 would give you 2/9.,True_Correct,
26412,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3x2/3=2/9 and that is how much of the whole cakee Robert ate.,True_Correct,
26413,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),1/3x2/3=2/9 and that is the fraction of the whole cake robert has eaten.,True_Correct,
26414,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"2/13 x 1/3 would give an answer of 1/9. hence, a part of the whole vake is 3/9.",True_Neither,
26415,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"2/3 is 2 times 1/3, so you need to findd 1/3 of 2 1/3.",True_Neither,
26416,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"2/3 of a cake , robert eats 1/3. 2/3 x 1/3 =2/9",True_Correct,
26417,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/3 x 1/3 would give an answer of 2/9 which is the fraction of the whole cake,True_Correct,
26418,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/3*1/3=2/9 can’t be a or d because it will never get the answer. can't been c because 2 1/3/1/3= two wholes which won'd make sense.,True_Correct,
26419,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/3*1/3=2/9 can’t be a or d because it will never get the answer. can’t be c because 2/3/1/3= two wholes which won’t make sense,True_Correct,
26420,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/3x1/3=2/9 and also x is actually making it smaller,True_Correct,
26421,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/9 is because he ate 1/3 of 2/3 so you multiply it to get 1/9.,True_Neither,
26422,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/9 is the same as 1/3 of the cake that was left.,True_Correct,
26423,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),2/9. As a fraction of the whole cake.,True_Correct,
26424,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),3/3 - 1/3 = 2/3 as robert ate 1/3 of the piece,True_Neither,
26425,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),3/3 - 1/3 =2/3 we have realized we read the question wrong last time.,True_Neither,
26426,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),3x2=6 so the bottom of the fraction is 6 so the same to the top =2,True_Neither,
26427,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),4/8 is equal to 1/2 so it is close to 20/25,True_Neither,
26428,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"After some calculation, I found the matchingg pair.",True_Neither,
26429,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because he ate a third of the cake.,True_Neither,
26430,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"Because if you put them sll together, they're whole.",True_Neither,
26431,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because that is the way to make the cake.,True_Neither,
26432,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because the answer would be 1/3.,True_Neither,
26433,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"Because there smaller than 1, so it wouldd be smaller.",True_Neither,
26434,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"Because they are complete, you will get your answer.",True_Neither,
26435,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because this is where the whole cake is discovered.,True_Neither,
26436,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because to find 1/3 of 2/3 you need to multiply 2 fractions.,True_Correct,
26437,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"Because when you sayy of it means times, and it's a third of two thirds.",True_Correct,
26438,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because you would do that if you wanted to know his whole slice.,True_Neither,
26439,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),Because you're discovering what he ate from sally's,True_Neither,
26440,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),But the others do not make sense.,True_Neither,
26441,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"From what we have learned in class we know that when you are finding a fraction of s fraction, you multiply. That is because you have made the fraction smaller.",True_Correct,
26442,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"Here we are finding 1/3 of 2/3, so this is the right equation that would solve the word problem.",True_Neither,
26443,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"I am not sure how to explain my workings, but I willl try.",True_Neither,
26444,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"I am sure thst I can answer that question, and I have no reason to doubt it.",True_Neither,
26445,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),I am unable to do that??,True_Neither,
26446,33474,Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten? Choose the number sentence that would solve the word problem.,\( \frac{1}{3} \times \frac{2}{3} \),"I answered ""b"" because if you timess the fractions together, you will get the answer.",True_Neither,
